candidate_id,repository_code,canonical_institution,institution_type,source_family,authority_level,material_type,material_class,source_kind,document_date_raw,date_iso_start,date_iso_end,date_precision,evidence_level_final,evidence_level_proposed,availability,access_mode,review_status
domestic:NLC:minmeng-yanlunji-1945-congress-political-report,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1945-10-11,1945-10-11,1945-10-11,day,L2,L2,full_item_online,open,accepted
domestic:RMTZ:2013-01-24-liangshuming-xianggang-guangmingbao,RMTZ,民盟同仁/民盟网站转述,民盟系统网络,民盟自身与盟史,C,官方出版物,汇编,official_publication,2013-01-24,2013-01-24,2013-01-24,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-index-c31,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-25,1949-09-25,1949-09-25,day,L1,L1,surrogate_online,open,accepted
domestic:MMHIST:league-banned-1947-10-27,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1947-10-27,1947-10-27,1947-10-27,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:catalog-03-03_06_01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-07-04,1949-07-04,1949-07-04,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p06-dde01-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L2,L2,full_item_online,open,accepted
domestic:MMHIST:league-military-proposal-1946-01-16,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1946-01-16,1946-01-16,1946-01-16,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:1949-09-21-03,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21/1949-09-30,1949-09-21,1949-09-30,multi,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-02-02_05,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-09-27-02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-27,1949-09-27,1949-09-27,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p04-dde01-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06-14,1949-06-14,1949-06-14,day,L2,L2,full_item_online,open,accepted
domestic:WM:1946-dengyingchao-daoci-li-wen,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1946,1946,1946,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-02-02_09,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-16,1949-06-16,1949-06-16,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-item-a05,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-26,1949-09-26,1949-09-26,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p05-dde14-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1946-issue05-beijing-comrades-editorial,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-10-28,1946-10-28,1946-10-28,day,L1,L1,full_item_online,open,accepted
domestic:WM:wen-yiduo-xi-nan-lian-da-yin-zhang,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1940,1940,1940,year,L2,L2,full_item_online,open,accepted
domestic:TM:tmly-tmjj-jianyao-1947,TM,台盟中央委员会,民主党派系统,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:CQ:Teyuan-China-Democratic-Parties-Museum-2024,CQ,重庆出版社/重庆市政协文史委,出版社/政协文史,政协/统一战线/官方媒体,B,汇编/出版物收录,汇编,other,2024-04-29,2024-04-29,2024-04-29,day,L3,L3,catalogue_only_online,open,accepted
domestic:NLC:minxian-85455-1945-06-13,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1945-06-13,1945-06-13,1945-06-13,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_02_03,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-08-18,1949-08-18,1949-08-18,day,L1,L1,surrogate_online,open,accepted
domestic:MMHIST:league-dissolution-announcement-1947-11-06,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1947-11-06,1947-11-06,1947-11-06,day,L2,L2,surrogate_online,open,accepted
domestic:WM:1949-xianfa-caogao-zuotanhui-di8zu-heying,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:NGD:website-jianjie-anchor,NGD,农工党中央委员会,民主党派系统,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:NLC:minmeng-wenxian-1946-ten-program,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1941-10-10,1941-10-10,1941-10-10,day,L2,L2,full_item_online,open,accepted
domestic:NLC:minxian-85449-1944-10-12,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1944-10-12,1944-10-12,1944-10-12,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:51koukou-p06-dde04-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-10,1949-10,1949-10,month,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-19-article-04,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-10-28,1947-10-28,1947-10-28,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:51koukou-p04-dde05,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L2,L2,full_item_online,open,accepted
domestic:WM:shiliang-portrait-1,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,其他/未分类,待定,,1940,1940,1940,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_06_04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-08-24,1949-08-24,1949-08-24,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-item-a14,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-29,1949-09-29,1949-09-29,day,L1,L1,surrogate_online,open,accepted
domestic:XHB:xinhuaribao-1946-li-wen-mao-zhu-condolence-1946-07-21,XHB,《新华日报》(1938-1947),历史报刊,政协/统一战线/官方媒体,B,报刊原刊扫描（原件）,一手,press_scan,1946-07-21,1946-07-21,1946-07-21,day,L1,L1,surrogate_online,open,needs_human_review
domestic:MM1941:outline-shaanxi-minmeng-shi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1942-2012,1942,2012,range,L3,L3,catalogue_only_online,login,accepted
domestic:HNMM:response-may-day-1948,HNMM,民盟湖南省委员会,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1948-06-14,1948-06-14,1948-06-14,day,L3,L3,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue13-zhang-lan-plenum-opening,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-18,1947-01-18,1947-01-18,day,L1,L1,full_item_online,open,accepted
domestic:MMSH:web-office-history,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2024-05-12,2024-05-12,2024-05-12,day,L4,L4,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-19-article-01,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-10-28,1947-10-28,1947-10-28,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-12-shanghai-democrats-on-us-atrocities,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-08,1947-01-08,1947-01-08,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1948-1949-v1n1-current-tasks-zhangbojun,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1948-03-01,1948-03-01,1948-03-01,day,L1,L1,full_item_online,open,accepted
