event_id,event_year,event_date,event_title,event_summary,scope_type,scope_name,actors,tags,organizations,places,importance
856,1950,1950-09-12,第三方面在国共之间寻求政治空间,马利克先生说，这…… （注：原文包含大量与主题无关的碎片化信息，如关于南非史末资将军的冗长生平、萧伯纳手术、德国问题、希腊联合政府等，以及明显的OCR噪声和排版混乱。 根据任务要求，已忽略报纸版头、广告、栏目标识及无实质新闻意义的残缺字符块，仅提取并翻译了与“中国政情”及“中国民主同盟”可能相关的核心新闻片段。,topic,第三方面与中间路线,周恩来,马歇尔调处; 第三方面; 联合政府; 民盟,中国民主同盟; 中国共产党; 美国国务院,北平; 香港; 满洲,20
863,1946,31 January 1946,围绕政协决议和政府改组的调处,马歇尔使团档案，第54-D270卷：电报〔文件41〕 马歇尔将军致杜鲁门总统 重庆，1946年1月31日。 周将军说，共产党中央执行委员会确认了他在政协中的谈判；他们认为政府扩大本来还可以走得更远，但总体上对各项协议感到满意，因为这些协议打开了中国民主化的大门。,topic,第三方面与中间路线,周恩来; 马歇尔; 蒋介石,政协; 马歇尔调处; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 青年党; 政治协商会议; 行政院; 国民大会,重庆; 延安,70
864,1946,8 November 1946,围绕政协决议和政府改组的调处,马歇尔使团文件，编号 Lot 54–D270 [文件第252号] 马歇尔将军关于与蒋介石委员长数次会谈的备忘录 [南京，]1946年11月8日。 委员长询问我的看法，我详细描述了前一天上午我与三位中国民主同盟主要领导人的会面情况，[75] 他们正就次日三方（政府、共产党和第三方面）举行非正式会议进行一般性讨论一事向我征求意见。,topic,第三方面与中间路线,周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处; 第三方面; 民盟,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 国民大会,南京,70
865,1946,"April 10, 1946",围绕政协决议和政府改组的调处,民盟代表已提出调停，政治协商会议中国民党和共产党全体代表将于今晚同民盟代表会面（不包括青年党和无党派团体），试图解决分歧。 中国共产党人似乎确信委员长怀有这种意图；民盟对此也只是稍微不那么确信。,topic,第三方面与中间路线,马歇尔; 蒋介石,政协; 马歇尔调处; 民盟,中国民主同盟; 国民党; 中国共产党; 青年党; 政治协商会议; 美国国务院; 美国驻华使馆,重庆; 延安; 满洲,70
866,1947,"April 14, 1947",第三方面在国共之间寻求政治空间,昨晚关于中国局势的一次谈话中，民主同盟秘书长罗隆基先生表达了以下意见： 他开场说，民主同盟主张自由主义的中间路线政策，因此既反对国民党，也反对共产党；不过，当前政治需要迫使它采取一种主要支持共产党立场的行动路线。 民盟认为，政协协议是中国自由的《大宪章》；国民党故意违反了这些协议（如果它确实曾有遵守意图的话）；因此，共产党要求废除1946年12月国民大会单方面颁布的宪法，在法律上是正确的。,topic,第三方面与中间路线,罗隆基,政协; 第三方面; 联合政府; 民盟,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 美国国务院; 美国驻华使馆; 国民大会,南京; 满洲,80
867,1947,"April 19, 1947",The Ambassador in China (Stuart) to the Secretary of State,国务委员会中为民盟和共产党保留了11个席位，以便它们愿意参加临时政府时使用。 4月17日晚，罗隆基向本馆表示，民盟此时参加政府“是不可能的”。,topic,第三方面与中间路线,罗隆基; 张君劢; 马歇尔; 司徒雷登; 蒋介石,马歇尔调处; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 青年党; 美国国务院; 行政院,南京; 满洲; 华盛顿,65
868,1946,"April 21, 1946",围绕政协决议和政府改组的调处,马歇尔使团档案，第54-D270卷〔文件58〕 中国新闻部就中国共产党1946年4月21日声明所拟备忘录 1946年4月21日。 关于共产党指称政府违反《停止敌对行动协定》以及《军事整编和共产党部队编入国军方案》一事，马歇尔将军完全熟悉执行这些协议的一切事实，因此无需多言。,topic,第三方面与中间路线,马歇尔,政协; 马歇尔调处; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 青年党; 政治协商会议; 行政院; 国民大会,,70
869,1945,"April 30, 1945",The Ambassador in China (Hurley) to the Secretary of State,较著名的非国民党成员包括毛泽东、周恩来、邓颖超（周恩来夫人）、林祖涵、董必武（共产党）；李璜、左舜生（青年党）；张君劢、张澜（国家社会党）；以及于斌主教、胡适、晏阳初（无党派）。,topic,第三方面与中间路线,张澜; 张君劢; 周恩来,,国民党; 中国共产党; 青年党; 美国国务院; 国民大会,重庆,10
870,1946,"April 9, 1946",The Counselor of Embassy in China (Smyth) to the Secretary of State,民盟代表现在的提议是：如果立法院不赞同行政院的某项决定，可以三分之二多数要求总统解散行政院或改组行政院；如总统拒绝照办，立法院可再以四分之三多数提出同样要求，此时总统必须按立法院的意思行事。 但此一名称上的变动并未改变基本问题：共产党和民盟主张，只要不违背国家宪法，省自治法不应由中央核准；国民党则坚持中央应有核准之权、立法院亦可对之进行修改，仅愿意让步至中央政府的行政命令不得变更省自治法。,topic,第三方面与中间路线,,政协; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 青年党; 政治协商会议; 美国国务院; 美国驻华使馆; 行政院; 国民大会,南京; 重庆; 满洲,70
871,1948,"August 24, 1948",第三方面在国共之间寻求政治空间,若无美国援助，很难想象任何一方愿意主动接近对方，而目前也尚未出现一个能为双方共同尊重的第三方面。,topic,第三方面与中间路线,司徒雷登,第三方面,中国共产党,,25
872,1946,"August 27, 1946",围绕政协决议和政府改组的调处,我告诉委员长，我没有见到、因而也没有研究周将军和民主同盟代表最近发表的公开声明；但在我看来，他们的愿望很可能与其说是重新召开政协，不如说是要求明确承认对政协决议的承诺。 我说，前一个小组为讨论江苏地方政府问题而成立时，周将军坚持，无论达成什么协议，在形式上都应由政协指导委员会确认。,topic,第三方面与中间路线,周恩来; 马歇尔; 司徒雷登; 蒋介石,政协; 马歇尔调处; 民盟,中国民主同盟; 国民政府; 中国共产党; 青年党; 政治协商会议,南京; 满洲; 天津; 牯岭,75
873,1947,"August 4, 1947",北平接触与民盟人士沟通,893/8–447 [文件第573号] 驻北平领事（弗里曼）致驻华大使（司徒雷登）第83号函件 北平，1947年8月4日。 大使先生： 谨随函附上魏德迈将军1947年8月1日至4日停留北平期间的日程安排副本一份，该日程系根据大使馆7月31日未编号电报指示，在其抵达前为其准备。,topic,第三方面与中间路线,马歇尔; 司徒雷登; 蒋介石,马歇尔调处; 第三方面; 北平接触; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 美国驻北平总领事馆,北平; 满洲,70
874,1946,"December 16, 1946","Notes on Meeting Between General Marshall and Mr. Hon Yeh-chun at No. 5 Ning Hai Road, Nanking, December 16, 1946, 10:45 a.m.",马歇尔使团档案，Lot 54-D270〔文件332〕马歇尔将军与韩叶君先生会谈记录，南京宁海路5号，1946年12月16日上午10时45分。 马歇尔将军阅读了侯先生提交的中国民主党备忘录。,topic,第三方面与中间路线,张君劢; 马歇尔; 蒋介石,马歇尔调处; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 青年党; 美国国务院; 国民大会,南京,55
875,1945,"December 24, 1945","Notes on Conference Between General Marshall and Premier T. V. Soong in General Marshall’s Residence, Chungking, 0900, 24 December 1945",马歇尔使团档案，Lot 54-D270〔文件569〕马歇尔将军与宋子文院长会谈记录，重庆马歇尔将军寓所，1945年12月24日上午9时。 这是我想请你帮我说明的一点：民盟成员。,topic,第三方面与中间路线,马歇尔; 蒋介石,马歇尔调处; 民盟,中国民主同盟; 国民党; 中国共产党; 青年党,重庆; 华盛顿,55
876,1946,"December 26, 1946","Minutes of Meeting Between General Marshall and General C. P. Lee at No. 5 Ning Hai Road, Nanking, December 26, 1946, 6 p.m.",马歇尔使团档案，Lot 54-D270〔文件352〕马歇尔将军与 C. 马歇尔将军说，国民大会于12月25日休会是预先安排的；正好十年前的这一天，委员长离开西安。,topic,第三方面与中间路线,马歇尔; 蒋介石,马歇尔调处; 民盟,中国民主同盟; 国民党; 中国共产党; 青年党; 民主社会党; 国民大会,南京,55
877,1946,"December 31, 1946",第三方面在国共之间寻求政治空间,"马歇尔使团档案, Lot 54–D270 [Document 357] 马歇尔将军,吴之椿教授和孙坦林先生在南京宁哈尔路5号的会谈记录,1946年12月31日5时30分南京,1946年12月31日5时30分教授 吴,为孙先生解说,孙先生曾任内务府大臣,吴佩孚先生的亲信,45岁孙先生严格为非党,对中国人民最敬重. 他希望马歇尔将军能对中国的未来发表意见.",topic,第三方面与中间路线,周恩来; 马歇尔; 蒋介石,马歇尔调处; 第三方面; 民盟,中国民主同盟; 国民党; 中国共产党,北平; 南京; 上海,35
878,1948,"December 6, 1948",第三方面在国共之间寻求政治空间,若干消息来源，包括中国民主同盟的周鲸文、国民党革命委员会的李某，以及《新生晚报》的李孟，称中共已决定扩大人民政治协商会议，使其包括来自整个中共控制区的“选出”代表。 这样，政协将不再是一个人数较少的机构；此前估计人数从70人到200人不等，现在则将包括约一千多名代表。,topic,第三方面与中间路线,罗隆基; 沈钧儒; 章伯钧; 周恩来; 蒋介石,政协; 第三方面; 联合政府; 民盟,中国民主同盟; 国民党; 中国共产党; 政治协商会议; 美国国务院; 行政院,南京; 香港; 满洲,80
879,1947,"February 25, 1947",围绕政协决议和政府改组的调处,以下为卢登根据大使和他本人2月21、22日在上海同第三方面领导人，主要是张澜、罗隆基、张君劢谈话后传送的信息要点： 民主同盟代表说，中国局势正在极快恶化，并指出这对美国不利，因为马歇尔将军声明所针对的那些人，作为局势最终结果，将不可避免地被驱入共产党阵营。 张澜希望向美国政府提出三点：（一）希望以美、苏、英三国调停取代美国单独调停努力；（二）如不考虑政协基本协议而改组政府，注定失败；（三）共产党目,topic,第三方面与中间路线,罗隆基; 张澜; 张君劢; 马歇尔; 司徒雷登,政协; 马歇尔调处; 第三方面; 民盟,中国民主同盟; 中国共产党; 政治协商会议; 美国国务院; 国民大会,南京; 上海,80
880,1947,"February 25, 1947",第三方面在国共之间寻求政治空间,罗隆基的看法如下：应召开某种各党派会议，首先承诺国家统一。 罗隆基的基本观点是，除非同共产党达成协议，否则局势不可能解决。,topic,第三方面与中间路线,罗隆基; 张君劢; 司徒雷登; 蒋介石,第三方面,国民党; 中国共产党; 青年党; 美国驻华使馆; 行政院; 国民大会,南京,55
