id,candidate_id,title,creator,document_date,document_type,repository_code,repository_name,collection_name,archive_fonds,archive_series,archive_file,archive_item,catalog_reference,catalog_reference_status,source_url,source_url_role,access_mode,access_note,medium,online_availability,rights_status,reuse_rights,rights_basis,copy_allowed,authenticity_level_proposed,relevance_grade_proposed,event_tags,person_tags,place_tags,evidence_note,evidence_type,evidence_locator,uncertainty_note,checked_at,checked_by,review_status,review_note,reviewed_at,reviewed_by,check_outcome,inserted_at,authenticity_level_accepted,relevance_grade_accepted,ingested_document_id
550,domestic:SAAC:51koukou-p03-dde04-f1,中国人民政治协商会议第一届全体会议主席团及秘书长名单（草案）（1949-09）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-09,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 03 DDE 04,saac.gov.cn/daj/gqzt/03.html (页入口) + 03_04.html (详情页) + img/a003/s/s04.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/03_04.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/03_04.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a003/s/s04.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/03.html；提取页 03 第 4 件档案：中国人民政治协商会议第一届全体会议主席团及秘书长名单（草案）（1949-09）（1949-09）。上下文：主席团秘书长名单草案。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/03.html (页入口)；https://www.saac.gov.cn/daj/gqzt/03_04.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a003/s/s04.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:54:57+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1528
551,domestic:SAAC:51koukou-p03-dde05-f1,中国人民政治协商会议筹备会关于召开中国人民政治协商会议第一届全体会议的通知（1949-09-20）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-09-20,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 03 DDE 05,saac.gov.cn/daj/gqzt/03.html (页入口) + 03_05.html (详情页) + img/a003/s/s05.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/03_05.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/03_05.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a003/s/s05.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/03.html；提取页 03 第 5 件档案：中国人民政治协商会议筹备会关于召开中国人民政治协商会议第一届全体会议的通知（1949-09-20）（1949-09-20）。上下文：政协一届会议通知。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/03.html (页入口)；https://www.saac.gov.cn/daj/gqzt/03_05.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a003/s/s05.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:55:04+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1529
552,domestic:SAAC:51koukou-p06-dde01-f1,中央人民政府委员会第一次会议通知（1949-09-30）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-09-30,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 01,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_01.html (详情页) + img/a006/s/s01.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_01.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_01.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s01.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 1 件档案：中央人民政府委员会第一次会议通知（1949-09-30）（1949-09-30）。上下文：中央人民政府首次会议通知。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_01.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s01.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:07:35+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1544
553,domestic:SAAC:51koukou-p06-dde02-f1,中国人民政治协商会议第一届全体会议会刊第十一期（1949-10-01）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-10-01,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 02,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_02.html (详情页) + img/a006/s/s02.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_02.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s02.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 2 件档案：中国人民政治协商会议第一届全体会议会刊第十一期（1949-10-01）（1949-10-01）。上下文：政协会议会刊。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_02.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s02.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:08:45+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1545
554,domestic:SAAC:51koukou-p06-dde03-f1,中央人民政府委员会第一次会议签到簿（1949-10-01）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-10-01,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 03,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_03.html (详情页) + img/a006/s/s03.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_03.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_03.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s03.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 3 件档案：中央人民政府委员会第一次会议签到簿（1949-10-01）（1949-10-01）。上下文：中央政府首次签到。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_03.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s03.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:09:02+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1546
555,domestic:SAAC:51koukou-p06-dde04-f1,中央人民政府委员会第一次会议议程（1949-10）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-10,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 04,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_04.html (详情页) + img/a006/s/s04.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_04.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_04.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s04.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 4 件档案：中央人民政府委员会第一次会议议程（1949-10）（1949-10）。上下文：中央政府首次议程。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_04.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s04.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:09:08+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1547
556,domestic:SAAC:51koukou-p06-dde05-f1,中央人民政府委员会第一次会议记录（1949-10-01）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-10-01,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 05,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_05.html (详情页) + img/a006/s/s05.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_05.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_05.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s05.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 5 件档案：中央人民政府委员会第一次会议记录（1949-10-01）（1949-10-01）。上下文：中央政府首次记录。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_05.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s05.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:09:29+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1548
557,domestic:SAAC:51koukou-p06-dde06-f1,中央人民政府委员会第一次会议任命周恩来为政务院总理兼外交部长的通知书（1949-10-01）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-10-01,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 06,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_06.html (详情页) + img/a006/s/s06.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_06.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_06.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s06.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 6 件档案：中央人民政府委员会第一次会议任命周恩来为政务院总理兼外交部长的通知书（1949-10-01）（1949-10-01）。上下文：周恩来任总理通知。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_06.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s06.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:09:36+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1549
558,domestic:SAAC:51koukou-p06-dde07-f1,毛泽东与中央人民政府委员会部分委员合影（1949-10-01）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-10-01,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 07,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_07.html (详情页) + img/a006/s/s07.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_07.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_07.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s07.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 7 件档案：毛泽东与中央人民政府委员会部分委员合影（1949-10-01）（1949-10-01）。上下文：中央政府委员合影。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_07.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s07.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:09:38+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1550
559,domestic:SAAC:51koukou-p06-dde08-f1,庆祝中华人民共和国中央人民政府成立典礼程序（附周恩来对聂荣臻、薄一波关于抽调部队参加阅兵请示的批示）（1949-10-01）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-10-01,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 06 DDE 08,saac.gov.cn/daj/gqzt/06.html (页入口) + 06_08.html (详情页) + img/a006/s/s08.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/06_08.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/06_08.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a006/s/s08.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/06.html；提取页 06 第 8 件档案：庆祝中华人民共和国中央人民政府成立典礼程序（附周恩来对聂荣臻、薄一波关于抽调部队参加阅兵请示的批示）（1949-10-01）（1949-10-01）。上下文：开国大典程序 + 周恩来批示。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/06.html (页入口)；https://www.saac.gov.cn/daj/gqzt/06_08.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a006/s/s08.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T08:11:27+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1551
